objectid,county,city,surface,class,agency,status,seg_num,length,year_cmplt,legend,SHAPE_Length
3573,Alameda,Oakland,natural,1,Oakland Public Works Agency,Existing,4125,0.261249201590986,,Bay Trail (off street),0.00435138933066311
3574,Alameda,Oakland,paved,1,Oakland Public Works Agency,Existing,4125.1,0.0971792578078965,2019,Bay Trail (off street),0.0017535645405201
3575,Alameda,Oakland,paved,1,Caltrans,Existing,4141,1.70077526252825,2013,Bay Trail (off street),0.0304912135792854
3576,Alameda,Oakland,paved,1,Caltrans,Existing,4141.1,2.31448935407696,2013,Bay Trail (off street),0.0412874151421312
3577,San Francisco,San Francisco,natural,1,National Park Service,Existing,1039,1.4761690749891,2001,Bay Trail (off street),0.0258311194716491
3578,Sonoma,Sonoma County,natural,1,Sonoma Land Trust,Existing,8014.1,1.11860211123144,2016,Bay Trail (off street),0.0197141854590814
3579,Alameda,Fremont,,1,Fremont Public Works Dept,Proposed,4172,0.88711636264033,,Planned Bay Trail,0.0142493739279607
3580,Napa,Napa County,,1,Napa Sanitation District,Proposed,7050,3.18257354897416,,Planned Bay Trail,0.0531086559590461
3581,Alameda,Oakland,paved,2,Oakland Public Works Agency,Existing,4173,0.258954780814725,2009,Bay Trail (on street),0.00473095548005989
3582,Alameda,Oakland,,2,Oakland Public Works Agency,Proposed,4174,0.273136766111499,,Planned Bay Trail,0.00442592467177129
3583,Marin,Larkspur,paved,1,Larkspur Public Works Dept,Existing,9115,0.134520670175837,,Bay Trail (off street),0.0023638620431174
3584,Napa,American Canyon,natural,1,American Canyon Public Works,Existing,7035,1.94720929914449,2010,Bay Trail (off street),0.0310198681942886
3585,Napa,Napa County,paved,2,Napa County Public Works Dept,Existing,7021,0.512796653400395,2012,Bay Trail (on street),0.00755264747980932
3586,Napa,Napa County,paved,2,Napa County Public Works Dept,Existing,7037,0.637244382670377,2008,Bay Trail (on street),0.0103484742656349
3587,Napa,Napa County,paved,2,Napa County Public Works Dept,Existing,7020,0.138014618192611,,Bay Trail (on street),0.00232232907549671
3588,Napa,American Canyon,natural,1,American Canyon Public Works,Existing,7039,0.812780322266681,2009,Bay Trail (off street),0.013701727825086
3589,Napa,Napa County,natural,1,California Dept of Fish & Wildlife,Proposed,7049,0.973874636669951,2015,Planned Bay Trail,0.0165497887386403
3590,Napa,Napa,,1,City of Napa Parks Department,Proposed,7042,0.626112930108887,,Planned Bay Trail,0.0105875864148475
3591,Napa,American Canyon,natural,1,American Canyon Public Works,Existing,7043,0.63776530541998,2009,Bay Trail (off street),0.0101252570480474
3592,Napa,American Canyon,natural,1,American Canyon Public Works,Existing,705,0.0334568746460275,2011,Bay Trail (off street),0.000613872357098671
3593,Napa,Napa County,,1,Napa County Regional Parks,Proposed,7047,1.32779944755736,,Planned Bay Trail,0.0212767476261518
3594,San Mateo,Redwood City,paved,1,Redwood City Public Works Dept,Existing,2100,1.89209176081682,2009,Bay Trail (off street),0.030939960366027
3595,Sonoma,Sonoma County,natural,1,U.S. Fish & Wildlife Service,Existing,8020,2.93762044053638,pre-1989,Bay Trail (off street),0.0474558949417702
3596,Solano,Benicia,paved,2,Benicia Public Works Department,Existing,6040,0.323584119160718,,Bay Trail (on street),0.00504010079985033
3597,Contra Costa,Martinez,,2,East Bay Regional Park District,Proposed,5078.5,0.0810880018976354,,Planned Bay Trail,0.00126192468821801
3598,Contra Costa,Martinez,,2,Martinez Public Works Department,Proposed,5101,0.393635422106153,,Planned Bay Trail,0.0067511811053521
3599,Contra Costa,Martinez,paved,2,Martinez Public Works Department,Existing,5102,0.0409125988837128,,Bay Trail (on street),0.000652237000730772
3600,Contra Costa,Martinez,paved,2,Martinez Public Works Department,Existing,5104,0.304755869261487,,Bay Trail (on street),0.0051581852702956
3601,Solano,Solano County,,1,Caltrans,Proposed,6041,6.40474845527446,,Planned Bay Trail,0.113250355867914
3602,San Francisco,San Francisco,paved,1,Port of San Francisco,Existing,1036,0.176099480053559,1990,Bay Trail (off street),0.00300730956485636
3603,Marin,San Rafael,,1,San Rafael Public Works Dept,Proposed,9118,0.0713767438656709,,Planned Bay Trail,0.00106797597486157
3604,Marin,Marin County,paved,2,Marin County Public Works Dept,Existing,9119,0.353727387652682,,Bay Trail (on street),0.00591517598110628
3605,Napa,Napa County,natural,1,California Dept of Fish & Wildlife,Existing,7040,2.36877126455579,2011,Bay Trail (off street),0.0387837053224223
3606,Alameda,Alameda,,1,City of Alameda,Proposed,4175,6.67958266730543,,Planned Bay Trail,0.113863220731661
3607,San Mateo,S San Francisco,paved,1,San Mateo County Harbor District,Existing,2008.3,0.357152617743572,1998,Bay Trail (off street),0.00625951853753304
3608,San Mateo,San Mateo,paved,1,San Mateo Parks & Recreation,Existing,2064.1,0.71605416437509,pre-1989,Bay Trail (off street),0.0116650614153237
3609,San Mateo,East Palo Alto,paved,1,East Palo Alto Public Works Dept,Existing,2101,0.553515265283702,2012,Bay Trail (off street),0.00946866083210941
3610,Alameda,Hayward,paved,1,Caltrans,Existing,4035.1,0.238027974409473,2002,Bay Trail (off street),0.00409663769612489
3611,Contra Costa,Richmond,paved,1,Richmond Public Works Dept,Existing,5019,0.394198590373862,2003,Bay Trail (off street),0.00665830365229941
3612,San Francisco,San Francisco,paved,1,National Park Service,Existing,1007,0.0410995801741146,2010,Bay Trail (off street),0.000706671739707721
3613,San Francisco,San Francisco,paved,1,SF Recreaction & Parks Department,Existing,1040,0.522780276464849,pre-1989,Bay Trail (off street),0.00928120210322294
3614,San Mateo,San Mateo,paved,1,San Mateo Parks & Recreation,Existing,2064.2,0.0859796405444508,2009,Bay Trail (off street),0.00148874096771732
3615,San Mateo,Redwood City,,1,Redwood City Public Works Dept,Proposed,2102,0.177490576315717,,Planned Bay Trail,0.00309738268279711
3616,San Mateo,Redwood City,natural,1,U.S. Fish & Wildlife Service,Existing,2103,0.240826201262906,2014,Bay Trail (off street),0.00399782443760492
3617,San Mateo,Redwood City,natural,1,U.S. Fish & Wildlife Service,Existing,2104,0.349964679894551,2015,Bay Trail (off street),0.00555987419242367
3618,Santa Clara,San Jose,,2,U.S. Fish & Wildlife Service,Proposed,3041,0.474267797008364,,Planned Bay Trail,0.00790286802220897
3619,Alameda,Oakland,paved,2,Oakland Public Works Agency,Existing,4176,0.542131932872234,,Bay Trail (on street),0.00937943369297499
3620,Napa,Napa,paved,1,City of Napa Parks Department,Existing,7022.1,0.66648494531119,2009,Bay Trail (off street),0.0118742941961484
3621,San Francisco,San Francisco,natural,1,California State Parks,Existing,1041,0.371942439406357,2012,Planned Bay Trail,0.00609210813733242
3622,Marin,Mill Valley,paved,1,Mill Valley Public Works Department,Existing,9120,0.204942951655133,pre-1989,Bay Trail (off street),0.0033818427733597
3623,Marin,Mill Valley,paved,1,Marin County Parks,Existing,9081,0.290077371683007,,Bay Trail (off street),0.00465025785829287
3624,Marin,Mill Valley,,2,Mill Valley Public Works Department,Proposed,9121,0.24286344706845,,Planned Bay Trail,0.00424996299030789
3625,Napa,Napa County,,1,California Dept of Fish & Wildlife,Proposed,7034,1.04836818018079,,Planned Bay Trail,0.0163843426492153
3626,Marin,San Rafael,,1,San Rafael Public Works Dept,Proposed,9043.2,0.443821441655645,,Planned Bay Trail,0.00738420803017816
3627,San Francisco,San Francisco,,1,San Francisco Public Works,Proposed,1042,0.491225219037463,,Planned Bay Trail,0.00845714786516861
3628,San Francisco,San Francisco,,1,SF Mayor's Office,Proposed,1043,1.11771290336699,,Planned Bay Trail,0.0176087929931372
3629,San Francisco,San Francisco,paved,1,SF Mayor's Office,Existing,1044,0.849699057367414,,Bay Trail (off street),0.0131171191841901
3630,San Francisco,San Francisco,,1,San Francisco Public Works,Proposed,1045,0.684580203322526,,Planned Bay Trail,0.0113203535677354
3631,San Francisco,San Francisco,paved,1,SF Mayor's Office,Existing,1046,0.673045435442818,,Bay Trail (off street),0.0103534607207686
3632,San Francisco,San Francisco,,1,San Francisco Public Works,Proposed,1047,0.791666702722007,,Planned Bay Trail,0.0133187913764889
3633,Alameda,Hayward,,1,East Bay Regional Park District,Proposed,4035.2,0.337970458204471, ,Planned Bay Trail,0.00599193565591208
3634,Alameda,San Leandro,paved,1,San Leandro Public Works Dept,Existing,4042.1,0.661662442055708,pre-1989,Bay Trail (off street),0.0108207723872243
3635,Alameda,Emeryville,paved,2,Emeryville Public Works,Existing,4145.1,0.853687561024604,pre-1989,Bay Trail (on street),0.0155181473635891
3636,San Mateo,Redwood City,paved,2,Redwood City Public Works Dept,Existing,2085,0.137621624997905,2011,Bay Trail (on street),0.00214182477350518
3637,San Mateo,Redwood City,paved,1,Redwood City Public Works Dept,Existing,2087,0.0804048682283177,2011,Bay Trail (off street),0.00143151487747829
3638,San Mateo,Redwood City,paved,1,Redwood City Public Works Dept,Existing,2087.2,0.0418752779526064,,Bay Trail (off street),0.000743738224356538
3639,San Francisco,San Francisco,paved,1,National Park Service,Existing,1007,0.239106402067296,pre-1989,Bay Trail (off street),0.00421971197005184
3640,San Francisco,San Francisco,,1,National Park Service,Proposed,1048,0.0945590244055612,,Planned Bay Trail,0.0014885699421829
3641,Alameda,Alameda,paved,1,Alameda Public Works Department,Existing,4177,0.0522238946896327,,Bay Trail (off street),0.000850362573351349
3642,San Francisco,San Francisco,paved,1,SF Recreation & Parks Dept,Existing,1022.1,0.231246547182101,1996,Bay Trail (off street),0.00379762209599832
3643,Contra Costa,Richmond,natural,1,East Bay Regional Park District,Existing,5068,1.73548392144445,pre-1989,Bay Trail (off street),0.0271508609504451
3644,Contra Costa,Richmond,paved,1,East Bay Regional Park District,Existing,5011.1,0.143885385551256,,Bay Trail (off street),0.00211188051367896
3645,Contra Costa,Pinole,natural,1,Pinole Public Works Department,Existing,5071.1,0.110165612660481,pre-1989,Bay Trail (off street),0.00183684204142632
3646,Alameda,San Leandro,natural,1,East Bay Regional Park District,Existing,4048.1,0.476667509233317,1997,Bay Trail (off street),0.00765368575422069
3647,Napa,Napa County,,2,Napa County Public Works Dept,Proposed,7017,0.65742215368279,,Planned Bay Trail,0.0120880660182991
3648,San Mateo,Redwood City,paved,1,U.S. Fish & Wildlife Service,Existing,2083,0.0525737768232787,,Bay Trail (off street),0.000946429874402787
3649,Alameda,Oakland,paved,1,Caltrans,Existing,4142.1,0.393635904741552,2013,Bay Trail (off street),0.00662041613914724
3650,Napa,Napa County,natural,1,Napa County Regional Parks and Open Space,Existing,7052,0.68173628526677,2015,Bay Trail (off street),0.0113927650173375
3651,Santa Clara,San Jose,natural,1,U.S. Fish & Wildlife Service,Existing,3042,3.84993360565506,pre-1989,Bay Trail (off street),0.0631213589740975
3652,Santa Clara,San Jose,natural,1,U.S. Fish & Wildlife Service,Existing,3043,0.505812082731141,pre-1989,Bay Trail (off street),0.0076293274542548
3653,Sonoma,Sonoma County,natural,1,Vallejo Sanitation & Flood Control District,Existing,8013.1,0.384698940112271,2013,Bay Trail (off street),0.00704033852091013
3654,Marin,Larkspur,,1,Marin County Public Works Dept,Proposed,9064,0.21220047159028,,Planned Bay Trail,0.003081113704606
3655,Marin,Marin County,paved,2,Marin County Public Works Dept,Proposed,9124,0.291441256062111,,Planned Bay Trail,0.00441284602244286
3656,Marin,Marin County,paved,1,Marin County Public Works Dept,Proposed,9125,0.205858507006415,,Planned Bay Trail,0.00364370460176456
3657,Solano,Vallejo,paved,1,Vallejo Public Works Department,Proposed,6032,0.343004411401164,,Planned Bay Trail,0.00554370594451214
3658,San Mateo,Redwood City,,1,U.S. Fish & Wildlife Service,Proposed,2081.1,0.320809284730831,,Planned Bay Trail,0.00496455195080327
3659,Alameda,Hayward,natural,1,California Dept of Fish & Wildlife,Existing,4033.1,1.80839552500079,2016,Bay Trail (off street),0.0299689028947542
3660,Alameda,Hayward,natural,1,California Dept of Fish & Wildlife,Existing,4033.2,0.320755087720496,2016,Bay Trail (off street),0.00574236619532669
3661,Alameda,Hayward,natural,1,California Dept of Fish & Wildlife,Existing,4033.3,1.44030373989488,2016,Bay Trail (off street),0.0239299211554297
3662,San Francisco,San Francisco,paved,1,Caltrans/San Francisco Public Works,Existing,1049,0.361279573809134,2016,Bay Trail (off street),0.00597222337300311
3663,Marin,San Rafael,paved,1,San Rafael Public Works Dept,Existing,9126,0.18583941671345,2017,Bay Trail (off street),0.00318205603377679
3664,Marin,Marin County,paved,2,Marin County Public Works Dept,Proposed,9035,0.494081735447738,,Planned Bay Trail,0.00840572928053879
3665,Marin,San Rafael,paved,2,San Rafael Public Works Dept,Existing,9128,0.27275433404261,,Bay Trail (on street),0.00483354617925745
3666,Marin,San Rafael,,2,San Rafael Public Works Dept,Proposed,9042,0.107468248840498,,Planned Bay Trail,0.00189304680085169
3667,Solano,Vallejo,paved,1,City of Vallejo,Proposed,6030,0.340694006794816,,Bay Trail (off street),0.00553697753806598
3668,Solano,Vallejo,paved,1,Caltrans,Existing,6045,0.0379761054143629,2005,Bay Trail (off street),0.000604259339494161
3669,Contra Costa,Hercules,paved,1,City of Hercules,Existing,5105,0.170382029148497,,Bay Trail (off street),0.00277582857129419
3670,Alameda,Oakland,paved,1,Port of Oakland,Existing,4142,0.0391372876258112,,Planned Bay Trail,0.000634878669460863
3671,Contra Costa,Pinole,paved,1,Pinole Public Works Department,Existing,5106,0.0248835053374504,2018,Bay Trail (off street),0.000427227306804899
3672,Marin,Sausalito,paved,2,Sausalito Public Works Department,Proposed,9130,0.228018486588986,,Planned Bay Trail,0.00397215379171638
3673,Alameda,Oakland,,1,Oakland Public Works Agency,Proposed,4179,0.031709023006171, ,Planned Bay Trail,0.000550310045159026
3674,Contra Costa,Martinez,,2,Caltrans,Proposed,5100,0.0637342182273969,,Planned Bay Trail,0.00104317607295073
3675,Sonoma,,,,Sonoma County Regional Parks,Proposed,8011.1,0.173010301856733,,Planned Bay Trail,0.00283724087019162
3676,Sonoma,,<Null>,1,Sonoma County Regional Parks,Proposed,8012.3,0.817331072842379,,Planned Bay Trail ,0.014489447747361
3677,Marin,San Rafael,paved,,San Rafael Public Works Dept,Existing,9134,0.489584743948566,,Bay Trail (off street),0.00800185408675245
3678,Marin,San Rafael,paved,1,San Rafael Public Works Dept,Existing,9133,0.373866089407447,2020,Bay Trail (off street),0.00609984000498457
3679,San Mateo,Redwood City,paved,1,City of Redwood City,Existing,2105,0.848611819773599,2018,Bay Trail (off street),0.0144981271428731
3680,Marin,San Rafael,,1,San Rafael Public Works Dept,Proposed,9135,0.0427009590499504,,Planned Bay Trail,0.000623456990281997
3681,Solano,Benicia,paved,1,Benicia Public Works Department,Existing,6004,0.118278982448506,pre-1989,Bay Trail (off street),0.0021532294359388
3682,Solano,Benicia,natural,1,Benicia Public Works Department,Proposed,6047,0.23900950097619,pre-1989,Bay Trail (off street),0.00419409005371381
3683,Solano,Benicia,paved,2,Benicia Public Works Department,Existing,6005,0.119750243805293,,Bay Trail (on street),0.00185592762999811
3684,San Francisco,San Francisco,,1,Caltrans,Proposed,1009,2.05567081439151,,Planned Bay Trail,0.0332606353998939
3685,Contra Costa,Richmond,paved,1,Richmond Public Works Dept,Existing,5107,0.284716364808461,2019,Bay Trail (off street),0.00509356191697113
3686,Santa Clara,San Jose,,1,San Jose PRNS,Proposed,3035,0.118313396907594,,Planned Bay Trail,0.00172291074316531
3687,Santa Clara,San Jose,natural,1,San Jose PRNS,Existing,3044,0.193295149258349,,Bay Trail (off street),0.00337683093633085
3688,Marin,Larkspur,paved,1,Transportation Authority of Marin,Proposed,9136,0.249119700134932,,Planned Bay Trail,0.00376345555081202
3689,Marin,San Rafael,natural,1,Las Gallinas Valley Sanitary District,Proposed,9137,2.86024911635254,pre-1989,Bay Trail (off street),0.00180601973399564
3690,Marin,San Rafael,paved,2,San Rafael Public Works Dept,Existing,9138,0.274006341180832,2019,Bay Trail (on street),0.000520805926205678
